page,block_id,normalized_text,display_text,manual_interpretation,manual_next_action,manual_source_file,manual_override_applied,matched_runtime,matched_audit,matched_rule_index,matched_review_note,best_match_target,best_match_title,best_match_score,coverage_status,reason
198,p198-b02,"AS?
SY
SS
ese",,,,,False,False,False,False,False,review_note,"p213 · 7 OE NT AE BX TORI IS NIRS, Mls ELON TSE. DEAS CCT LC CEES I RS LS PSS SE NEVO NOT SRN",0.1348,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
199,p199-b01,"(Et
2)
bal
LY]
EB
ist
0071
（面亚眯）
黑申风山懂丽",,,,,False,False,False,False,False,review_note,p207 · 门高＞1500或,0.1165,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
199,p199-b02,"(ine
eH)
ch
XK
Mev
（面具莫哥楼）
夾中百 莱",,,,,False,False,False,False,False,review_note,CSV 残留页: p179,0.071,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
199,p199-b03,"(4a)
RFA
（面 離天）
白光",,,,,False,False,False,False,False,review_note,p204 · 1500拼框平开门尺寸限制快速检索表a,0.0667,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
199,p199-b04,"(4a)
EARS
（面菇雝天）
白坦鱼腹幃圣",,,,,False,False,False,False,False,review_note,"p213 · 7 OE NT AE BX TORI IS NIRS, Mls ELON TSE. DEAS CCT LC CEES I RS LS PSS SE NEVO NOT SRN",0.0741,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
199,p199-b05,"o)
Re
Se
蛓叵",,,,,False,False,False,False,False,review_note,"p213 · 7 OE NT AE BX TORI IS NIRS, Mls ELON TSE. DEAS CCT LC CEES I RS LS PSS SE NEVO NOT SRN",0.099,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
200,p200-b01,i},,,,,False,False,False,False,False,review_note,对应详细规则页已在 p180p187 区间内存在并已进入 runtime,0.0324,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
200,p200-b02,i,,,,,False,False,False,False,False,review_note,对应详细规则页已在 p180p187 区间内存在并已进入 runtime,0.0324,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
200,p200-b03,"BYE!
Re”
SETHE
SRR
14
4
Bea
REWN
RERET
TE?
BLS
BES
REN?
S201
2Cav1
]?
TT
A
1!
a)
Be’
|’
]’
SE
Ge?
1G
1’
ANE|IU
ABNEY’
BAERS’
BAIIP
BbBNEV)
BARI’
REVI]?
AYER
SY)
WL’
SRI’
IGE
&
PEE!
198
|
AYE
Sa
Se
el
1°
ATHY
1木美：甜美「共、「能：「：「典古祿、「真「删 ：「斑囊翅、「离斑汗共，「離翅典
即总［",,,,,False,False,False,False,False,review_note,"p213 · 7 OE NT AE BX TORI IS NIRS, Mls ELON TSE. DEAS CCT LC CEES I RS LS PSS SE NEVO NOT SRN",0.1355,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
200,p200-b04,"RASS
SEWER
RH
E
1°
3
(Mie
。「1离斑先美",,,,,False,False,False,False,False,review_note,"p213 · 7 OE NT AE BX TORI IS NIRS, Mls ELON TSE. DEAS CCT LC CEES I RS LS PSS SE NEVO NOT SRN",0.1261,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
200,p200-b05,WIESE,,,,,False,False,False,False,False,review_note,"p213 · 7 OE NT AE BX TORI IS NIRS, Mls ELON TSE. DEAS CCT LC CEES I RS LS PSS SE NEVO NOT SRN",0.078,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
201,p201-b01,"38
BI
IMMMER
EWS
EY
让
SO
se
AO
Swe
BRIE
YS
WLIW
SS
Se
SSuu
LESR
SMR
(SER)
JE
{EF
YE
PRI
WEES
BARR]
这
Seuu
eRe
FSV
MSN
MET
LEM
AY
TS
BS""
RUBE
QuMEAL]?
LASHER?
EVER
AYER)
Heh’
ISJ200m""
scum’
PVRS
(13H:
SEAS
BH’
HBR
HG
ANEW)’
|
Va
人
~
NO
~\
rE
eee
PHER
BRI
ae
AHEM
-一
J
一
han
LI
Nan
lan
nd]
=-
SSS
WE
-
入
RAIA
了
=
[六
|}
jd!
可
JN
/
BUSA
ISEbdSe’
I
I°
BERNE)’
BERL]!
IRS
ERE
S|
ISIYEL!
7!
AHEM)’
BEEN
MIL
Eee
SE’
OS!
SE!)
BPM
IS
ah
SR
¥BI
I--tSS
WHEELER
SOMME
PISS,
Ri
SUM?
1
MIA
32/1
TERRE’
ERI
SWAEAUAHELIS
EbxA
AYE]
SN
yo
AVL
(A
1)
Sow
昙盖全面 ，青随虱由 mmSS 味效［1 S .S
早 mmos t财何不青来封， mmsS 未出： 面量邮
。数备感 要秤育破，岷习［啵对［1发 同不意立胡单不
。早 SS 姆猜掠，「itmmds到［育受果哎，文文。妻导mmSs氏印［
［1木
［1离贺琳褷
［1刪 真
［1删劭典古濂
•［i木韭批：［耳同此［i木典發味［i木囊翅：映，类四共［1琳典古豫，「1删部真「 翅韭鞋，［i木動鞋：成",,,,,False,False,False,False,True,review_note,p201 · 3.有 26 厚门板和抽屉都是外盖的情况，抽面改为 26 厚,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
201,p201-b02,"IS
EY
VR
YSCEE",,,,,False,False,False,False,True,review_note,p201 · 3.有 26 厚门板和抽屉都是外盖的情况，抽面改为 26 厚,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
202,p202-b01,">
|
Se
1200
'2<1200
3S
se
订J>』00
pO
订呃八100
Si",,,,,False,False,False,False,True,review_note,p202 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
202,p202-b02,"Se
>
|
1200
oS
订>1200",,,,,False,False,False,False,True,review_note,p202 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
202,p202-b03,"Se
1200
[je>
3S
<1200
je
x
se
订呃V
8O
Ss
≤100
订呃
冥［
1J淬框",,,,,False,False,False,False,True,review_note,p202 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
202,p202-b04,"'2<1200
3S
|
1岖《1E00
SS",,,,,False,False,False,False,True,review_note,p202 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
202,p202-b05,"貅财
宽琳蚊［1",,,,,False,False,False,False,True,review_note,p202 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
202,p202-b06,ks,,,,,False,False,False,False,True,review_note,p202 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
202,p202-b07,hY4,,,,,False,False,False,False,True,review_note,p202 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
202,p202-b08,"-
<3300
<3S00
≤5300
＜5500",,,,,False,False,False,False,True,review_note,p202 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
202,p202-b09,"≤1500
<3S00
<5500",,,,,False,False,False,False,True,review_note,p202 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
202,p202-b10,"≤2300≤560
≤2300
3300
≤300",,,,,False,False,False,False,True,review_note,p202 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
202,p202-b11,"<3300
<5300",,,,,False,False,False,False,True,review_note,p202 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
202,p202-b12,"<3S00
≤5500",,,,,False,False,False,False,True,review_note,p202 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
202,p202-b13,"}
vo“)
<200
Bia?
ww
八290
＜290
甫您：Ww",,,,,False,False,False,False,True,review_note,p202 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
202,p202-b14,"UJ
<200
八290",,,,,False,False,False,False,True,review_note,p202 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
202,p202-b15,"22 门高≤1500
6022门高≤1500
≤2200
≤2200≤560
<200
八290",,,,,False,False,False,False,True,review_note,p202 · 26 门高＞1500 26门高＞150026门高＞,0.505,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
202,p202-b16,"<200
八290",,,,,False,False,False,False,True,review_note,p202 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
202,p202-b17,"<200
八280",,,,,False,False,False,False,True,review_note,p202 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
202,p202-b18,"cs
e114
PEE
REP
Se
4
--8
6-赤索盆彭央 女兄［1开平批",,,,,False,False,False,False,True,review_note,p202 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
202,p202-b19,"Se
|
>
1200
[je>
3S
'2<1200
<1200
je
hY4
ks
x
-
<3S00
3300
<3300
}
UJ
vo“)
<200
Bia?
ww
PEE
cs
e114
4
REP
--8
se
订J>』00
Si
订呃八100
貅财
<5500
八290
oS
订>1200
pO
SS
1岖《1E00
宽琳蚊［1
≤300
≤5500
八280
6-赤索盆彭央 女兄［1开平批
<5300
订呃V
8O
Ss
≤100
订呃
冥［
1J淬框
＜5500
≤5300
＜290
甫您：Ww",,,,,False,False,False,False,True,review_note,p202 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
203,p203-b01,se,,,,,False,False,False,False,True,review_note,p203 · 26 60拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
203,p203-b02,pO,,,,,False,False,False,False,True,review_note,p203 · 26 60拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
203,p203-b03,吏宽球戉［1,,,,,False,False,False,False,True,review_note,p203 · 26 60拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
203,p203-b04,"2300＜H≤2600
Tr
3300<H<Se00
1直
5300＜H≤S900",,,,,False,False,False,False,True,review_note,p203 · 26 60拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
203,p203-b05,"I]
\E
e
=)",,,,,False,False,False,False,True,review_note,p203 · 26 60拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
203,p203-b06,"<200
≤290",,,,,False,False,False,False,True,review_note,p203 · 26 60拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
203,p203-b07,"et
wu
mm：迩单",,,,,False,False,False,False,True,review_note,p203 · 26 60拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
203,p203-b08,"PEE
cs
e114
REP
Se
--8
4
B-赤索針枣郏 七只［开平 糙",,,,,False,False,False,False,True,review_note,p203 · 26 60拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
204,p204-b01,"cle
>
|
Se
1200
\jis>
J}2<=1200
<1200
3S
[js
=
ss
HN
hY4
4
1J岖>100
se
订呃>
qO
pO
55
八J200
1呃八J200
订呃
宽蚊厂1
1J宣
貅赇
订Jr
1宣
#嵌廠亡",,,,,False,False,False,False,True,review_note,p204 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
204,p204-b02,"≤1500
≤2200≤560
≤2300
≤2200
1200",,,,,False,False,False,False,False,review_note,p191 · 305≤h≤2700 305≤h≤2200180≤W≤500,0.4072,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
204,p204-b03,"<3300
≤S50O",,,,,False,False,False,False,True,review_note,p204 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
204,p204-b04,"≤2300≤560
<3300
≤S300",,,,,False,False,False,False,False,review_note,p209 · 26 60 26 60300≤W≤560300≤W≤560 300≤W≤560 300≤W≤560,0.3984,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
204,p204-b05,"<3300
≤5300",,,,,False,False,False,False,True,review_note,p204 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
204,p204-b06,"<3300
＜5500",,,,,False,False,False,False,True,review_note,p204 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
204,p204-b07,"-N
aN
<200
eure
wu
八290
mm：立单",,,,,False,False,False,False,True,review_note,p204 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
204,p204-b08,"22 门高≤1500
<200
八290",,,,,False,False,False,False,False,review_note,p202 · 26 门高＞1500 26门高＞150026门高＞,0.5635,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
204,p204-b09,"<200
八290",,,,,False,False,False,False,True,review_note,p204 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
204,p204-b10,"<200
八290",,,,,False,False,False,False,True,review_note,p204 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
204,p204-b11,"cs
e114
REP
PEE
4
--8
-赤索針刺 七［1开平琳",,,,,False,False,False,False,True,review_note,p204 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
204,p204-b12,Se,,,,,False,False,False,False,True,review_note,p204 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
205,p205-b01,"Fist
[>
1200
Se
=)
I]
<1200
3S
[eh
hY4
BE
a
-一
<3300
<3S00
一
上
六
4
+
|
=
ia
Nass
cL.
<200
Bia?
ww
cs
e114
PEE
REP
--8
J200
se
订呃V
0d
8O
^1200
L岖
皂［
冥［
1宣
莪步嵌儆匚
订河
订J河
八5300
≤5500
≤$300
≤5300
八290
《290
mm：立单
s-赤索盆敕央郧女兄［开平#",,,,,False,False,False,False,True,review_note,p205 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
205,p205-b02,"Se
1200
I]
<1200
3S
je
sP
订呃V
p0
SS
<J200
s5
<J00
订呃
夏宽蚊［1",,,,,False,False,False,False,True,review_note,p205 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
205,p205-b03,"≤2200≤560
1200
J3>
se
订呃V
00",,,,,False,False,False,False,True,review_note,p205 · 1500拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
206,p206-b01,oS,,,,,False,False,False,False,True,review_note,p206 · 26 60拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
206,p206-b02,0d,,,,,False,False,False,False,True,review_note,p206 · 26 60拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
206,p206-b03,"|
宽琳戉［1",,,,,False,False,False,False,True,review_note,p206 · 26 60拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
206,p206-b04,"I]
\E
e
=)
3300<H<Se00
瓯高#苘嵌郾匚
O0S≥H>OOS",,,,,False,False,False,False,True,review_note,p206 · 26 60拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
206,p206-b05,"oe
es
a)
<200
0dd≥",,,,,False,False,False,False,True,review_note,p206 · 26 60拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
206,p206-b06,"et
wu
mm：邙单",,,,,False,False,False,False,True,review_note,p206 · 26 60拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
206,p206-b07,"PEE
cs
e114
REP
Se
--8
4
B-赤索針刺郏七兄［1开平",,,,,False,False,False,False,True,review_note,p206 · 26 60拼框平开门尺寸限制快速检索表a,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
207,p207-b01,"Pe
8
Se
112
T200HK
>
é
SS
电学
TROOH
非恤嵌曝
se
1J曼>1200¥
eo
ss
天且00d≥高［1",,,,,False,False,False,False,True,review_note,p207 · 22门高≤1500且无,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
207,p207-b02,"|
2
se
7200
>
12
SS
=T200
订姬>J2OO
0a
ss
订岖《J200",,,,,False,False,False,False,True,review_note,p207 · 22门高≤1500且无,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
207,p207-b03,订宣,,,,,False,False,False,False,True,review_note,p207 · 22门高≤1500且无,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
207,p207-b04,订河瓶蚂联,,,,,False,False,False,False,True,review_note,p207 · 22门高≤1500且无,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
207,p207-b05,订沟尚蚂敏,,,,,False,False,False,False,True,review_note,p207 · 22门高≤1500且无,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
207,p207-b06,"ES
祿古典茹堇C",,,,,False,False,False,False,True,review_note,p207 · 22门高≤1500且无,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
207,p207-b07,|,,,,,False,False,False,False,True,review_note,p207 · 22门高≤1500且无,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
207,p207-b08,"≤2300≤560
≤2300
<3300
≤5300",,,,,False,False,False,False,False,review_note,p209 · 26 60 26 60300≤W≤560300≤W≤560 300≤W≤560 300≤W≤560,0.4669,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
207,p207-b09,"<3300
≤5300",,,,,False,False,False,False,True,review_note,p207 · 22门高≤1500且无,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
207,p207-b10,"<200
cs
Se
e114
REP
--8
PEE
4
≤290
6-赤索盆刺郏 女兄［开平批",,,,,False,False,False,False,True,review_note,p207 · 22门高≤1500且无,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
207,p207-b11,"22门高≤1500且无
6022 门高≤1500
<200
<290",,,,,False,False,False,False,True,review_note,p207 · 22门高≤1500且无,0.575,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
207,p207-b12,"eure
wu
東.：ww",,,,,False,False,False,False,True,review_note,p207 · 22门高≤1500且无,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
207,p207-b13,"Se
8
Pe
se
|
2
>
7200
112
T200HK
SS
电学
é
TROOH
12
=T200
ES
<3300
<200
eure
wu
PEE
cs
e114
4
REP
--8
祿古典茹堇C
ss
非恤嵌曝
1J曼>1200¥
订姬>J2OO
eo
订岖《J200
天且00d≥高［1
订河瓶蚂联
订宣
≤5300
≤290
<290
6-赤索盆刺郏 女兄［开平批
0a
订沟尚蚂敏
東.：ww",,,,,False,False,False,False,True,review_note,p207 · 22门高≤1500且无,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
208,p208-b01,SS,,,,,False,False,False,False,True,review_note,p208 · 22 60（外露30） 22 60（外露30）≤560,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
208,p208-b02,e0（Nr壁30）,,,,,False,False,False,False,True,review_note,p208 · 22 60（外露30） 22 60（外露30）≤560,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
208,p208-b03,SS,,,,,False,False,False,False,True,review_note,p208 · 22 60（外露30） 22 60（外露30）≤560,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
208,p208-b04,（08霰心）0a,,,,,False,False,False,False,True,review_note,p208 · 22 60（外露30） 22 60（外露30）≤560,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
208,p208-b05,"pte
|
ee
一
[一
Ht
WJ宣
复宽蚊［
二鲜",,,,,False,False,False,False,True,review_note,p208 · 22 60（外露30） 22 60（外露30）≤560,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
208,p208-b06,"|
a",,,,,False,False,False,False,True,review_note,p208 · 22 60（外露30） 22 60（外露30）≤560,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
208,p208-b07,"pm
邀宽或［",,,,,False,False,False,False,True,review_note,p208 · 22 60（外露30） 22 60（外露30）≤560,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
208,p208-b08,"≤2300
<3300
＜5300",,,,,False,False,False,False,True,review_note,p208 · 22 60（外露30） 22 60（外露30）≤560,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
208,p208-b09,"<3300
≤5300",,,,,False,False,False,False,True,review_note,p208 · 22 60（外露30） 22 60（外露30）≤560,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
208,p208-b10,"SN
NN
<=r200
≤290",,,,,False,False,False,False,True,review_note,p208 · 22 60（外露30） 22 60（外露30）≤560,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
208,p208-b11,"880
去
八290",,,,,False,False,False,False,True,review_note,p208 · 22 60（外露30） 22 60（外露30）≤560,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
208,p208-b12,"w(t?
ww
mm：单",,,,,False,False,False,False,True,review_note,p208 · 22 60（外露30） 22 60（外露30）≤560,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
208,p208-b13,"cs
e114
Se
PEE
REP
4
--8
B-赤索針敕郏 郧七［开平 糙",,,,,False,False,False,False,True,review_note,p208 · 22 60（外露30） 22 60（外露30）≤560,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
208,p208-b14,"pte
|
ee
a
pm
[一
一
Ht
<3300
SN
NN
去
880
<=r200
w(t?
ww
PEE
cs
e114
4
REP
Se
--8
二鲜
SS
WJ宣
e0（Nr壁30）
（08霰心）0a
复宽蚊［
邀宽或［
＜5300
≤5300
八290
≤290
mm：单
B-赤索針敕郏 郧七［开平 糙",,,,,False,False,False,False,True,review_note,p208 · 22 60（外露30） 22 60（外露30）≤560,0.35,covered_non_runtime,该页属于已知总览/快速检索页，当前应视为被结构化规则间接覆盖。
209,p209-b01,"poet
pm
a
1]
xf
se
e0
宽 蚊［
皂［",,,,,False,False,False,False,True,review_note,p209 · 26 60 26 60300≤W≤560300≤W≤560 300≤W≤560 300≤W≤560,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
209,p209-b02,"|
se",,,,,False,False,False,False,True,review_note,p209 · 26 60 26 60300≤W≤560300≤W≤560 300≤W≤560 300≤W≤560,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
209,p209-b03,eO,,,,,False,False,False,False,True,review_note,p209 · 26 60 26 60300≤W≤560300≤W≤560 300≤W≤560 300≤W≤560,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
209,p209-b04,"<3300
＜S300",,,,,False,False,False,False,True,review_note,p209 · 26 60 26 60300≤W≤560300≤W≤560 300≤W≤560 300≤W≤560,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
209,p209-b05,"≤1700 ≤2300
<JA\00
≤100",,,,,False,False,False,False,False,review_note,p191 · 305≤h≤2700 305≤h≤2200180≤W≤500,0.3548,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
209,p209-b06,"<3S00
≤5500",,,,,False,False,False,False,True,review_note,p209 · 26 60 26 60300≤W≤560300≤W≤560 300≤W≤560 300≤W≤560,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
209,p209-b07,"<3300
《S300",,,,,False,False,False,False,True,review_note,p209 · 26 60 26 60300≤W≤560300≤W≤560 300≤W≤560 300≤W≤560,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
209,p209-b08,"300=M<200
300≤M≤290",,,,,False,False,False,False,True,review_note,p209 · 26 60 26 60300≤W≤560300≤W≤560 300≤W≤560 300≤W≤560,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
209,p209-b09,"30022200
300 M 290",,,,,False,False,False,False,False,review_note,p227 · 门高≤1200300≤门宽＜450,0.4071,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
209,p209-b10,"≤2200
3002200
300≤M≤290",,,,,False,False,False,False,False,review_note,p208 · 22 60（外露30） 22 60（外露30）≤560,0.3851,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
209,p209-b11,"300=M<200
300<M≤290",,,,,False,False,False,False,True,review_note,p209 · 26 60 26 60300≤W≤560300≤W≤560 300≤W≤560 300≤W≤560,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
209,p209-b12,"Bia?
ww
東：WW",,,,,False,False,False,False,True,review_note,p209 · 26 60 26 60300≤W≤560300≤W≤560 300≤W≤560 300≤W≤560,0.35,covered_non_runtime,当前块内容已被审计层、规则索引或复核结论文档覆盖。
